"","State","StateFIPS","CountyFIPS","AreaName","Poverty"
"34131","WV",54,53,"Mason County, West Virginia",5075
"34132","WV",54,55,"Mercer County, West Virginia",13236
"34133","WV",54,57,"Mineral County, West Virginia",4562
"34134","WV",54,59,"Mingo County, West Virginia",6654
"34135","WV",54,61,"Monongalia County, West Virginia",20923
"34136","WV",54,63,"Monroe County, West Virginia",2252
"34137","WV",54,65,"Morgan County, West Virginia",2218
"34138","WV",54,67,"Nicholas County, West Virginia",4636
"34139","WV",54,69,"Ohio County, West Virginia",6658
"34140","WV",54,71,"Pendleton County, West Virginia",1500
"34141","WV",54,73,"Pleasants County, West Virginia",1260
"34142","WV",54,75,"Pocahontas County, West Virginia",1382
"34143","WV",54,77,"Preston County, West Virginia",4574
"34144","WV",54,79,"Putnam County, West Virginia",5494
"34145","WV",54,81,"Raleigh County, West Virginia",13322
"34146","WV",54,83,"Randolph County, West Virginia",4610
"34147","WV",54,85,"Ritchie County, West Virginia",2071
"34148","WV",54,87,"Roane County, West Virginia",3165
"34149","WV",54,89,"Summers County, West Virginia",2184
"34150","WV",54,91,"Taylor County, West Virginia",2731
"34151","WV",54,93,"Tucker County, West Virginia",1013
"34152","WV",54,95,"Tyler County, West Virginia",1765
"34153","WV",54,97,"Upshur County, West Virginia",4189
"34154","WV",54,99,"Wayne County, West Virginia",8468
"34155","WV",54,101,"Webster County, West Virginia",2307
"34156","WV",54,103,"Wetzel County, West Virginia",3169
"34157","WV",54,105,"Wirt County, West Virginia",792
"34158","WV",54,107,"Wood County, West Virginia",14825
"34159","WV",54,109,"Wyoming County, West Virginia",4934
"34597","WY",56,1,"Albany County, Wyoming",9510
"34598","WY",56,3,"Big Horn County, Wyoming",1408
"34599","WY",56,5,"Campbell County, Wyoming",3412
"34600","WY",56,7,"Carbon County, Wyoming",2280
"34601","WY",56,9,"Converse County, Wyoming",1308
"34602","WY",56,11,"Crook County, Wyoming",362
"34603","WY",56,13,"Fremont County, Wyoming",5637
"34604","WY",56,15,"Goshen County, Wyoming",2261
"34605","WY",56,17,"Hot Springs County, Wyoming",500
"34606","WY",56,19,"Johnson County, Wyoming",534
"34607","WY",56,21,"Laramie County, Wyoming",9369
"34608","WY",56,23,"Lincoln County, Wyoming",1435
"34609","WY",56,25,"Natrona County, Wyoming",8407
"34610","WY",56,27,"Niobrara County, Wyoming",328
"34611","WY",56,29,"Park County, Wyoming",2024
"34612","WY",56,31,"Platte County, Wyoming",1391
"34613","WY",56,33,"Sheridan County, Wyoming",2381
"34614","WY",56,35,"Sublette County, Wyoming",812
"34615","WY",56,37,"Sweetwater County, Wyoming",5058
"34616","WY",56,39,"Teton County, Wyoming",1638
"34617","WY",56,41,"Uinta County, Wyoming",2845
"34618","WY",56,43,"Washakie County, Wyoming",1137
"34619","WY",56,45,"Weston County, Wyoming",958
