,State,StateFIPS,CountyFIPS,AreaName,Median Income
17368,MT,30,103,"Treasure County, Montana",41103
17369,MT,30,105,"Valley County, Montana",49141
17370,MT,30,107,"Wheatland County, Montana",32723
17371,MT,30,109,"Wibaux County, Montana",38553
17372,MT,30,111,"Yellowstone County, Montana",52802
17757,NC,37,1,"Alamance County, North Carolina",41814
17758,NC,37,3,"Alexander County, North Carolina",39365
17759,NC,37,5,"Alleghany County, North Carolina",36968
17760,NC,37,7,"Anson County, North Carolina",33228
17761,NC,37,9,"Ashe County, North Carolina",36267
17762,NC,37,11,"Avery County, North Carolina",37777
17763,NC,37,13,"Beaufort County, North Carolina",40391
17764,NC,37,15,"Bertie County, North Carolina",30027
17765,NC,37,17,"Bladen County, North Carolina",30096
17766,NC,37,19,"Brunswick County, North Carolina",46859
17767,NC,37,21,"Buncombe County, North Carolina",45167
17768,NC,37,23,"Burke County, North Carolina",39360
17769,NC,37,25,"Cabarrus County, North Carolina",54720
17770,NC,37,27,"Caldwell County, North Carolina",35763
17771,NC,37,29,"Camden County, North Carolina",58780
17772,NC,37,31,"Carteret County, North Carolina",48457
17773,NC,37,33,"Caswell County, North Carolina",37869
17774,NC,37,35,"Catawba County, North Carolina",44376
17775,NC,37,37,"Chatham County, North Carolina",56642
17776,NC,37,39,"Cherokee County, North Carolina",34662
17777,NC,37,41,"Chowan County, North Carolina",38759
17778,NC,37,43,"Clay County, North Carolina",37076
17779,NC,37,45,"Cleveland County, North Carolina",39453
17780,NC,37,47,"Columbus County, North Carolina",34949
17781,NC,37,49,"Craven County, North Carolina",47985
17782,NC,37,51,"Cumberland County, North Carolina",44171
17783,NC,37,53,"Currituck County, North Carolina",60600
17784,NC,37,55,"Dare County, North Carolina",54496
17785,NC,37,57,"Davidson County, North Carolina",43363
17786,NC,37,59,"Davie County, North Carolina",51527
17787,NC,37,61,"Duplin County, North Carolina",35035
17788,NC,37,63,"Durham County, North Carolina",52503
17789,NC,37,65,"Edgecombe County, North Carolina",32659
17790,NC,37,67,"Forsyth County, North Carolina",45471
17791,NC,37,69,"Franklin County, North Carolina",42685
17792,NC,37,71,"Gaston County, North Carolina",42429
17793,NC,37,73,"Gates County, North Carolina",49258
17794,NC,37,75,"Graham County, North Carolina",34805
17795,NC,37,77,"Granville County, North Carolina",50225
17796,NC,37,79,"Greene County, North Carolina",35777
17797,NC,37,81,"Guilford County, North Carolina",45651
17798,NC,37,83,"Halifax County, North Carolina",32245
17799,NC,37,85,"Harnett County, North Carolina",46353
17800,NC,37,87,"Haywood County, North Carolina",42257
17801,NC,37,89,"Henderson County, North Carolina",46448
17802,NC,37,91,"Hertford County, North Carolina",33008
17803,NC,37,93,"Hoke County, North Carolina",41542
17804,NC,37,95,"Hyde County, North Carolina",42897
17805,NC,37,97,"Iredell County, North Carolina",52306
17806,NC,37,99,"Jackson County, North Carolina",38015
17807,NC,37,101,"Johnston County, North Carolina",50512
17808,NC,37,103,"Jones County, North Carolina",34005
17809,NC,37,105,"Lee County, North Carolina",45608
17810,NC,37,107,"Lenoir County, North Carolina",34717
17811,NC,37,109,"Lincoln County, North Carolina",49215
17812,NC,37,111,"McDowell County, North Carolina",35965
17813,NC,37,113,"Macon County, North Carolina",39133
17814,NC,37,115,"Madison County, North Carolina",37904
17815,NC,37,117,"Martin County, North Carolina",35080
17816,NC,37,119,"Mecklenburg County, North Carolina",56854
17817,NC,37,121,"Mitchell County, North Carolina",37391
17818,NC,37,123,"Montgomery County, North Carolina",32500
17819,NC,37,125,"Moore County, North Carolina",50998
17820,NC,37,127,"Nash County, North Carolina",42713
17821,NC,37,129,"New Hanover County, North Carolina",50088
17822,NC,37,131,"Northampton County, North Carolina",30429
17823,NC,37,133,"Onslow County, North Carolina",46335
17824,NC,37,135,"Orange County, North Carolina",59290
17825,NC,37,137,"Pamlico County, North Carolina",43444
17826,NC,37,139,"Pasquotank County, North Carolina",45378
17827,NC,37,141,"Pender County, North Carolina",44828
17828,NC,37,143,"Perquimans County, North Carolina",44329
17829,NC,37,145,"Person County, North Carolina",42105
17830,NC,37,147,"Pitt County, North Carolina",41119
17831,NC,37,149,"Polk County, North Carolina",46528
17832,NC,37,151,"Randolph County, North Carolina",41947
17833,NC,37,153,"Richmond County, North Carolina",32687
17834,NC,37,155,"Robeson County, North Carolina",30608
17835,NC,37,157,"Rockingham County, North Carolina",38126
17836,NC,37,159,"Rowan County, North Carolina",43069
17837,NC,37,161,"Rutherford County, North Carolina",35630
17838,NC,37,163,"Sampson County, North Carolina",35490
17839,NC,37,165,"Scotland County, North Carolina",30958
17840,NC,37,167,"Stanly County, North Carolina",40910
17841,NC,37,169,"Stokes County, North Carolina",40696
17842,NC,37,171,"Surry County, North Carolina",36164
17843,NC,37,173,"Swain County, North Carolina",33931
17844,NC,37,175,"Transylvania County, North Carolina",45114
17845,NC,37,177,"Tyrrell County, North Carolina",32361
17846,NC,37,179,"Union County, North Carolina",65903
17847,NC,37,181,"Vance County, North Carolina",33316
17848,NC,37,183,"Wake County, North Carolina",67309
17849,NC,37,185,"Warren County, North Carolina",34254
17850,NC,37,187,"Washington County, North Carolina",34538
17851,NC,37,189,"Watauga County, North Carolina",37656
17852,NC,37,191,"Wayne County, North Carolina",40390
17853,NC,37,193,"Wilkes County, North Carolina",33232
17854,NC,37,195,"Wilson County, North Carolina",39847
17855,NC,37,197,"Yadkin County, North Carolina",37796
17856,NC,37,199,"Yancey County, North Carolina",37484
18662,ND,38,1,"Adams County, North Dakota",52118
18663,ND,38,3,"Barnes County, North Dakota",53141
18664,ND,38,5,"Benson County, North Dakota",41296
18665,ND,38,7,"Billings County, North Dakota",70469
18666,ND,38,9,"Bottineau County, North Dakota",56349
18667,ND,38,11,"Bowman County, North Dakota",66845
18668,ND,38,13,"Burke County, North Dakota",60096
18669,ND,38,15,"Burleigh County, North Dakota",65254
18670,ND,38,17,"Cass County, North Dakota",53289
18671,ND,38,19,"Cavalier County, North Dakota",66806
18672,ND,38,21,"Dickey County, North Dakota",53750
18673,ND,38,23,"Divide County, North Dakota",56042
18674,ND,38,25,"Dunn County, North Dakota",69732
18675,ND,38,27,"Eddy County, North Dakota",48583
18676,ND,38,29,"Emmons County, North Dakota",44051
18677,ND,38,31,"Foster County, North Dakota",55769
18678,ND,38,33,"Golden Valley County, North Dakota",40179
18679,ND,38,35,"Grand Forks County, North Dakota",48676
18680,ND,38,37,"Grant County, North Dakota",44559
18681,ND,38,39,"Griggs County, North Dakota",48355
18682,ND,38,41,"Hettinger County, North Dakota",52169
18683,ND,38,43,"Kidder County, North Dakota",54559
18684,ND,38,45,"LaMoure County, North Dakota",54821
18685,ND,38,47,"Logan County, North Dakota",51458
18686,ND,38,49,"McHenry County, North Dakota",57386
18687,ND,38,51,"McIntosh County, North Dakota",42277
18688,ND,38,53,"McKenzie County, North Dakota",72794
18689,ND,38,55,"McLean County, North Dakota",55686
18690,ND,38,57,"Mercer County, North Dakota",72704
18691,ND,38,59,"Morton County, North Dakota",62418
18692,ND,38,61,"Mountrail County, North Dakota",68188
18693,ND,38,63,"Nelson County, North Dakota",51085
18694,ND,38,65,"Oliver County, North Dakota",60278
18695,ND,38,67,"Pembina County, North Dakota",53504
18696,ND,38,69,"Pierce County, North Dakota",42563
18697,ND,38,71,"Ramsey County, North Dakota",50841
18698,ND,38,73,"Ransom County, North Dakota",56500
18699,ND,38,75,"Renville County, North Dakota",65125
18700,ND,38,77,"Richland County, North Dakota",55390
18701,ND,38,79,"Rolette County, North Dakota",33277
18702,ND,38,81,"Sargent County, North Dakota",57125
18703,ND,38,83,"Sheridan County, North Dakota",48102
18704,ND,38,85,"Sioux County, North Dakota",38068
18705,ND,38,87,"Slope County, North Dakota",55000
18706,ND,38,89,"Stark County, North Dakota",72099
18707,ND,38,91,"Steele County, North Dakota",55833
18708,ND,38,93,"Stutsman County, North Dakota",52359
18709,ND,38,95,"Towner County, North Dakota",56625
18710,ND,38,97,"Traill County, North Dakota",54960
18711,ND,38,99,"Walsh County, North Dakota",49411
18712,ND,38,101,"Ward County, North Dakota",61393
18713,ND,38,103,"Wells County, North Dakota",48098
18714,ND,38,105,"Williams County, North Dakota",88013
19137,NE,31,1,"Adams County, Nebraska",50635
19138,NE,31,3,"Antelope County, Nebraska",45609
19139,NE,31,5,"Arthur County, Nebraska",39375
19140,NE,31,7,"Banner County, Nebraska",48897
19141,NE,31,9,"Blaine County, Nebraska",48875
19142,NE,31,11,"Boone County, Nebraska",50306
19143,NE,31,13,"Box Butte County, Nebraska",51691
19144,NE,31,15,"Boyd County, Nebraska",40224
19145,NE,31,17,"Brown County, Nebraska",36078
19146,NE,31,19,"Buffalo County, Nebraska",53624
19147,NE,31,21,"Burt County, Nebraska",47429
19148,NE,31,23,"Butler County, Nebraska",51027
19149,NE,31,25,"Cass County, Nebraska",65619
19150,NE,31,27,"Cedar County, Nebraska",52250
19151,NE,31,29,"Chase County, Nebraska",52422
19152,NE,31,31,"Cherry County, Nebraska",48750
19153,NE,31,33,"Cheyenne County, Nebraska",53814
19154,NE,31,35,"Clay County, Nebraska",51470
19155,NE,31,37,"Colfax County, Nebraska",51367
19156,NE,31,39,"Cuming County, Nebraska",50013
19157,NE,31,41,"Custer County, Nebraska",46468
19158,NE,31,43,"Dakota County, Nebraska",49786
19159,NE,31,45,"Dawes County, Nebraska",41038
19160,NE,31,47,"Dawson County, Nebraska",48329
19161,NE,31,49,"Deuel County, Nebraska",50962
19162,NE,31,51,"Dixon County, Nebraska",51223
19163,NE,31,53,"Dodge County, Nebraska",49068
19164,NE,31,55,"Douglas County, Nebraska",54659
19165,NE,31,57,"Dundy County, Nebraska",42500
19166,NE,31,59,"Fillmore County, Nebraska",52316
19167,NE,31,61,"Franklin County, Nebraska",45905
19168,NE,31,63,"Frontier County, Nebraska",49634
19169,NE,31,65,"Furnas County, Nebraska",39934
19170,NE,31,67,"Gage County, Nebraska",50010
19171,NE,31,69,"Garden County, Nebraska",45845
19172,NE,31,71,"Garfield County, Nebraska",43179
19173,NE,31,73,"Gosper County, Nebraska",54375
19174,NE,31,75,"Grant County, Nebraska",44750
19175,NE,31,77,"Greeley County, Nebraska",42904
19176,NE,31,79,"Hall County, Nebraska",49252
19177,NE,31,81,"Hamilton County, Nebraska",59311
19178,NE,31,83,"Harlan County, Nebraska",46766
19179,NE,31,85,"Hayes County, Nebraska",44500
19180,NE,31,87,"Hitchcock County, Nebraska",39231
19181,NE,31,89,"Holt County, Nebraska",46728
19182,NE,31,91,"Hooker County, Nebraska",37317
19183,NE,31,93,"Howard County, Nebraska",50030
19184,NE,31,95,"Jefferson County, Nebraska",43008
19185,NE,31,97,"Johnson County, Nebraska",45429
19186,NE,31,99,"Kearney County, Nebraska",51934
19187,NE,31,101,"Keith County, Nebraska",41781
19188,NE,31,103,"Keya Paha County, Nebraska",38625
19189,NE,31,105,"Kimball County, Nebraska",40242
19190,NE,31,107,"Knox County, Nebraska",45411
19191,NE,31,109,"Lancaster County, Nebraska",51830
19192,NE,31,111,"Lincoln County, Nebraska",50194
19193,NE,31,113,"Logan County, Nebraska",48281
19194,NE,31,115,"Loup County, Nebraska",55417
19195,NE,31,117,"McPherson County, Nebraska",54306
19196,NE,31,119,"Madison County, Nebraska",50218
19197,NE,31,121,"Merrick County, Nebraska",51012
19198,NE,31,123,"Morrill County, Nebraska",45910
19199,NE,31,125,"Nance County, Nebraska",42500
19200,NE,31,127,"Nemaha County, Nebraska",49656
19201,NE,31,129,"Nuckolls County, Nebraska",40488
19202,NE,31,131,"Otoe County, Nebraska",50275
19203,NE,31,133,"Pawnee County, Nebraska",41161
19204,NE,31,135,"Perkins County, Nebraska",55893
19205,NE,31,137,"Phelps County, Nebraska",50404
19206,NE,31,139,"Pierce County, Nebraska",54482
19207,NE,31,141,"Platte County, Nebraska",56318
19208,NE,31,143,"Polk County, Nebraska",57312
19209,NE,31,145,"Red Willow County, Nebraska",42931
19210,NE,31,147,"Richardson County, Nebraska",42750
19211,NE,31,149,"Rock County, Nebraska",48456
19212,NE,31,151,"Saline County, Nebraska",51738
19213,NE,31,153,"Sarpy County, Nebraska",70543
19214,NE,31,155,"Saunders County, Nebraska",60854
19215,NE,31,157,"Scotts Bluff County, Nebraska",45992
19216,NE,31,159,"Seward County, Nebraska",59662
19217,NE,31,161,"Sheridan County, Nebraska",41985
19218,NE,31,163,"Sherman County, Nebraska",46366
19219,NE,31,165,"Sioux County, Nebraska",41215
19220,NE,31,167,"Stanton County, Nebraska",53416
19221,NE,31,169,"Thayer County, Nebraska",45741
19222,NE,31,171,"Thomas County, Nebraska",51000
19223,NE,31,173,"Thurston County, Nebraska",41266
19224,NE,31,175,"Valley County, Nebraska",44612
19225,NE,31,177,"Washington County, Nebraska",65370
19226,NE,31,179,"Wayne County, Nebraska",54159
19227,NE,31,181,"Webster County, Nebraska",40256
19228,NE,31,183,"Wheeler County, Nebraska",46394
19229,NE,31,185,"York County, Nebraska",51802
19838,NH,33,1,"Belknap County, New Hampshire",NA
19839,NH,33,3,"Carroll County, New Hampshire",NA
19840,NH,33,5,"Cheshire County, New Hampshire",57782
19841,NH,33,7,"Coos County, New Hampshire",NA
19842,NH,33,9,"Grafton County, New Hampshire",NA
19843,NH,33,11,"Hillsborough County, New Hampshire",NA
19844,NH,33,13,"Merrimack County, New Hampshire",NA
19845,NH,33,15,"Rockingham County, New Hampshire",NA
19846,NH,33,17,"Strafford County, New Hampshire",NA
19847,NH,33,19,"Sullivan County, New Hampshire",NA
19961,NJ,34,1,"Atlantic County, New Jersey",54461
19962,NJ,34,3,"Bergen County, New Jersey",85806
19963,NJ,34,5,"Burlington County, New Jersey",78621
19964,NJ,34,7,"Camden County, New Jersey",62185
19965,NJ,34,9,"Cape May County, New Jersey",57637
19966,NJ,34,11,"Cumberland County, New Jersey",49984
19967,NJ,34,13,"Essex County, New Jersey",53976
19968,NJ,34,15,"Gloucester County, New Jersey",76727
19969,NJ,34,17,"Hudson County, New Jersey",59741
19970,NJ,34,19,"Hunterdon County, New Jersey",105444
19971,NJ,34,21,"Mercer County, New Jersey",72804
19972,NJ,34,23,"Middlesex County, New Jersey",79593
19973,NJ,34,25,"Monmouth County, New Jersey",85242
19974,NJ,34,27,"Morris County, New Jersey",100214
19975,NJ,34,29,"Ocean County, New Jersey",61994
19976,NJ,34,31,"Passaic County, New Jersey",59739
19977,NJ,34,33,"Salem County, New Jersey",61831
19978,NJ,34,35,"Somerset County, New Jersey",100667
19979,NJ,34,37,"Sussex County, New Jersey",86565
19980,NJ,34,39,"Union County, New Jersey",69594
19981,NJ,34,41,"Warren County, New Jersey",70471
20558,NM,35,1,"Bernalillo County, New Mexico",47725
20559,NM,35,3,"Catron County, New Mexico",42973
20560,NM,35,5,"Chaves County, New Mexico",40630
20561,NM,35,6,"Cibola County, New Mexico",34565
20562,NM,35,7,"Colfax County, New Mexico",32380
20563,NM,35,9,"Curry County, New Mexico",41084
20564,NM,35,11,"De Baca County, New Mexico",32500
20565,NM,35,13,"Do̱a Ana County, New Mexico",38853
20566,NM,35,15,"Eddy County, New Mexico",56618
20567,NM,35,17,"Grant County, New Mexico",38311
20568,NM,35,19,"Guadalupe County, New Mexico",30772
20569,NM,35,21,"Harding County, New Mexico",33393
20570,NM,35,23,"Hidalgo County, New Mexico",34444
20571,NM,35,25,"Lea County, New Mexico",57533
20572,NM,35,27,"Lincoln County, New Mexico",40708
20573,NM,35,28,"Los Alamos County, New Mexico",101934
20574,NM,35,29,"Luna County, New Mexico",27476
20575,NM,35,31,"McKinley County, New Mexico",28772
20576,NM,35,33,"Mora County, New Mexico",23822
20577,NM,35,35,"Otero County, New Mexico",39775
20578,NM,35,37,"Quay County, New Mexico",29113
20579,NM,35,39,"Rio Arriba County, New Mexico",36098
20580,NM,35,41,"Roosevelt County, New Mexico",35546
20581,NM,35,43,"Sandoval County, New Mexico",58982
20582,NM,35,45,"San Juan County, New Mexico",48671
20583,NM,35,47,"San Miguel County, New Mexico",29237
20584,NM,35,49,"Santa Fe County, New Mexico",54315
20585,NM,35,51,"Sierra County, New Mexico",29356
20586,NM,35,53,"Socorro County, New Mexico",34037
20587,NM,35,55,"Taos County, New Mexico",36582
20588,NM,35,57,"Torrance County, New Mexico",32083
20589,NM,35,59,"Union County, New Mexico",36070
20590,NM,35,61,"Valencia County, New Mexico",41703
21067,NV,32,1,"Churchill County, Nevada",47415
21068,NV,32,3,"Clark County, Nevada",51575
21069,NV,32,5,"Douglas County, Nevada",58535
21070,NV,32,7,"Elko County, Nevada",71799
21071,NV,32,9,"Esmeralda County, Nevada",39271
21072,NV,32,11,"Eureka County, Nevada",60250
21073,NV,32,13,"Humboldt County, Nevada",65212
21074,NV,32,15,"Lander County, Nevada",78190
21075,NV,32,17,"Lincoln County, Nevada",44866
21076,NV,32,19,"Lyon County, Nevada",47255
21077,NV,32,21,"Mineral County, Nevada",38923
21078,NV,32,23,"Nye County, Nevada",41712
21079,NV,32,27,"Pershing County, Nevada",45230
21080,NV,32,29,"Storey County, Nevada",64832
21081,NV,32,31,"Washoe County, Nevada",52870
21082,NV,32,33,"White Pine County, Nevada",57122
21083,NV,32,510,"Carson City, Nevada",47668
21240,NY,36,1,"Albany County, New York",59887
21241,NY,36,3,"Allegany County, New York",42776
21242,NY,36,5,"Bronx County, New York",34299
21243,NY,36,7,"Broome County, New York",46261
21244,NY,36,9,"Cattaraugus County, New York",42601
21245,NY,36,11,"Cayuga County, New York",52082
21246,NY,36,13,"Chautauqua County, New York",42993
21247,NY,36,15,"Chemung County, New York",50320
21248,NY,36,17,"Chenango County, New York",45668
21249,NY,36,19,"Clinton County, New York",49930
21250,NY,36,21,"Columbia County, New York",59105
21251,NY,36,23,"Cortland County, New York",49514
21252,NY,36,25,"Delaware County, New York",43720
21253,NY,36,27,"Dutchess County, New York",71904
21254,NY,36,29,"Erie County, New York",51247
21255,NY,36,31,"Essex County, New York",52758
21256,NY,36,33,"Franklin County, New York",47923
21257,NY,36,35,"Fulton County, New York",46969
21258,NY,36,37,"Genesee County, New York",50880
21259,NY,36,39,"Greene County, New York",50278
21260,NY,36,41,"Hamilton County, New York",48243
21261,NY,36,43,"Herkimer County, New York",46229
21262,NY,36,45,"Jefferson County, New York",49505
21263,NY,36,47,"Kings County, New York",48201
21264,NY,36,49,"Lewis County, New York",49819
21265,NY,36,51,"Livingston County, New York",51734
21266,NY,36,53,"Madison County, New York",54145
21267,NY,36,55,"Monroe County, New York",52553
21268,NY,36,57,"Montgomery County, New York",43764
21269,NY,36,59,"Nassau County, New York",99465
21270,NY,36,61,"New York County, New York",72871
21271,NY,36,63,"Niagara County, New York",49449
21272,NY,36,65,"Oneida County, New York",48246
21273,NY,36,67,"Onondaga County, New York",55092
21274,NY,36,69,"Ontario County, New York",57416
21275,NY,36,71,"Orange County, New York",70848
21276,NY,36,73,"Orleans County, New York",46359
21277,NY,36,75,"Oswego County, New York",47860
21278,NY,36,77,"Otsego County, New York",48588
21279,NY,36,79,"Putnam County, New York",96148
21280,NY,36,81,"Queens County, New York",57720
21281,NY,36,83,"Rensselaer County, New York",60709
21282,NY,36,85,"Richmond County, New York",73197
21283,NY,36,87,"Rockland County, New York",84855
21284,NY,36,89,"St. Lawrence County, New York",44705
21285,NY,36,91,"Saratoga County, New York",71496
21286,NY,36,93,"Schenectady County, New York",58114
21287,NY,36,95,"Schoharie County, New York",51195
21288,NY,36,97,"Schuyler County, New York",47680
21289,NY,36,99,"Seneca County, New York",49292
21290,NY,36,101,"Steuben County, New York",47280
21291,NY,36,103,"Suffolk County, New York",88663
21292,NY,36,105,"Sullivan County, New York",50710
21293,NY,36,107,"Tioga County, New York",57514
21294,NY,36,109,"Tompkins County, New York",52624
21295,NY,36,111,"Ulster County, New York",58918
21296,NY,36,113,"Warren County, New York",56798
21297,NY,36,115,"Washington County, New York",51143
21298,NY,36,117,"Wayne County, New York",50798
21299,NY,36,119,"Westchester County, New York",83958
21300,NY,36,121,"Wyoming County, New York",52564
21301,NY,36,123,"Yates County, New York",49510
22563,OH,39,1,"Adams County, Ohio",35560
22564,OH,39,3,"Allen County, Ohio",44103
22565,OH,39,5,"Ashland County, Ohio",48003
22566,OH,39,7,"Ashtabula County, Ohio",40544
22567,OH,39,9,"Athens County, Ohio",33872
22568,OH,39,11,"Auglaize County, Ohio",54274
22569,OH,39,13,"Belmont County, Ohio",43833
22570,OH,39,15,"Brown County, Ohio",45568
22571,OH,39,17,"Butler County, Ohio",57540
22572,OH,39,19,"Carroll County, Ohio",47075
22573,OH,39,21,"Champaign County, Ohio",50974
22574,OH,39,23,"Clark County, Ohio",43625
22575,OH,39,25,"Clermont County, Ohio",60805
22576,OH,39,27,"Clinton County, Ohio",46787
22577,OH,39,29,"Columbiana County, Ohio",44497
22578,OH,39,31,"Coshocton County, Ohio",41701
22579,OH,39,33,"Crawford County, Ohio",40795
22580,OH,39,35,"Cuyahoga County, Ohio",44190
22581,OH,39,37,"Darke County, Ohio",44632
22582,OH,39,39,"Defiance County, Ohio",50663
22583,OH,39,41,"Delaware County, Ohio",91955
22584,OH,39,43,"Erie County, Ohio",48011
22585,OH,39,45,"Fairfield County, Ohio",60567
22586,OH,39,47,"Fayette County, Ohio",40503
22587,OH,39,49,"Franklin County, Ohio",52341
22588,OH,39,51,"Fulton County, Ohio",55120
22589,OH,39,53,"Gallia County, Ohio",37319
22590,OH,39,55,"Geauga County, Ohio",72430
22591,OH,39,57,"Greene County, Ohio",60113
22592,OH,39,59,"Guernsey County, Ohio",40930
22593,OH,39,61,"Hamilton County, Ohio",49013
22594,OH,39,63,"Hancock County, Ohio",50895
22595,OH,39,65,"Hardin County, Ohio",42703
22596,OH,39,67,"Harrison County, Ohio",43173
22597,OH,39,69,"Henry County, Ohio",53835
22598,OH,39,71,"Highland County, Ohio",39858
22599,OH,39,73,"Hocking County, Ohio",42170
22600,OH,39,75,"Holmes County, Ohio",51996
22601,OH,39,77,"Huron County, Ohio",48745
22602,OH,39,79,"Jackson County, Ohio",39460
22603,OH,39,81,"Jefferson County, Ohio",41942
22604,OH,39,83,"Knox County, Ohio",48533
22605,OH,39,85,"Lake County, Ohio",58029
22606,OH,39,87,"Lawrence County, Ohio",42874
22607,OH,39,89,"Licking County, Ohio",56549
22608,OH,39,91,"Logan County, Ohio",49783
22609,OH,39,93,"Lorain County, Ohio",52457
22610,OH,39,95,"Lucas County, Ohio",41777
22611,OH,39,97,"Madison County, Ohio",57406
22612,OH,39,99,"Mahoning County, Ohio",41375
22613,OH,39,101,"Marion County, Ohio",42966
22614,OH,39,103,"Medina County, Ohio",66952
22615,OH,39,105,"Meigs County, Ohio",37813
22616,OH,39,107,"Mercer County, Ohio",53099
22617,OH,39,109,"Miami County, Ohio",51569
22618,OH,39,111,"Monroe County, Ohio",41528
22619,OH,39,113,"Montgomery County, Ohio",43829
22620,OH,39,115,"Morgan County, Ohio",37067
22621,OH,39,117,"Morrow County, Ohio",51993
22622,OH,39,119,"Muskingum County, Ohio",41130
22623,OH,39,121,"Noble County, Ohio",41708
22624,OH,39,123,"Ottawa County, Ohio",53914
22625,OH,39,125,"Paulding County, Ohio",45550
22626,OH,39,127,"Perry County, Ohio",42017
22627,OH,39,129,"Pickaway County, Ohio",57439
22628,OH,39,131,"Pike County, Ohio",40283
22629,OH,39,133,"Portage County, Ohio",52552
22630,OH,39,135,"Preble County, Ohio",47818
22631,OH,39,137,"Putnam County, Ohio",60524
22632,OH,39,139,"Richland County, Ohio",41877
22633,OH,39,141,"Ross County, Ohio",43345
22634,OH,39,143,"Sandusky County, Ohio",47209
22635,OH,39,145,"Scioto County, Ohio",35903
22636,OH,39,147,"Seneca County, Ohio",45444
22637,OH,39,149,"Shelby County, Ohio",54550
22638,OH,39,151,"Stark County, Ohio",47137
22639,OH,39,153,"Summit County, Ohio",50765
22640,OH,39,155,"Trumbull County, Ohio",43073
22641,OH,39,157,"Tuscarawas County, Ohio",45310
22642,OH,39,159,"Union County, Ohio",67382
22643,OH,39,161,"Van Wert County, Ohio",48060
22644,OH,39,163,"Vinton County, Ohio",40680
22645,OH,39,165,"Warren County, Ohio",74379
22646,OH,39,167,"Washington County, Ohio",43509
22647,OH,39,169,"Wayne County, Ohio",50383
22648,OH,39,171,"Williams County, Ohio",42492
22649,OH,39,173,"Wood County, Ohio",53577
22650,OH,39,175,"Wyandot County, Ohio",47555
23941,OK,40,1,"Adair County, Oklahoma",33404
23942,OK,40,3,"Alfalfa County, Oklahoma",50156
23943,OK,40,5,"Atoka County, Oklahoma",36661
23944,OK,40,7,"Beaver County, Oklahoma",52090
23945,OK,40,9,"Beckham County, Oklahoma",48601
23946,OK,40,11,"Blaine County, Oklahoma",41972
23947,OK,40,13,"Bryan County, Oklahoma",38847
23948,OK,40,15,"Caddo County, Oklahoma",40674
23949,OK,40,17,"Canadian County, Oklahoma",64505
23950,OK,40,19,"Carter County, Oklahoma",44531
23951,OK,40,21,"Cherokee County, Oklahoma",38694
23952,OK,40,23,"Choctaw County, Oklahoma",30617
23953,OK,40,25,"Cimarron County, Oklahoma",46680
23954,OK,40,27,"Cleveland County, Oklahoma",56452
23955,OK,40,29,"Coal County, Oklahoma",38243
23956,OK,40,31,"Comanche County, Oklahoma",46241
23957,OK,40,33,"Cotton County, Oklahoma",46361
23958,OK,40,35,"Craig County, Oklahoma",38876
23959,OK,40,37,"Creek County, Oklahoma",45016
23960,OK,40,39,"Custer County, Oklahoma",46125
23961,OK,40,41,"Delaware County, Oklahoma",37942
23962,OK,40,43,"Dewey County, Oklahoma",50904
23963,OK,40,45,"Ellis County, Oklahoma",50855
23964,OK,40,47,"Garfield County, Oklahoma",48238
23965,OK,40,49,"Garvin County, Oklahoma",40524
23966,OK,40,51,"Grady County, Oklahoma",52279
23967,OK,40,53,"Grant County, Oklahoma",50250
23968,OK,40,55,"Greer County, Oklahoma",40125
23969,OK,40,57,"Harmon County, Oklahoma",31250
23970,OK,40,59,"Harper County, Oklahoma",48359
23971,OK,40,61,"Haskell County, Oklahoma",35252
23972,OK,40,63,"Hughes County, Oklahoma",35563
23973,OK,40,65,"Jackson County, Oklahoma",41560
23974,OK,40,67,"Jefferson County, Oklahoma",33449
23975,OK,40,69,"Johnston County, Oklahoma",38776
23976,OK,40,71,"Kay County, Oklahoma",42134
23977,OK,40,73,"Kingfisher County, Oklahoma",60034
23978,OK,40,75,"Kiowa County, Oklahoma",39909
23979,OK,40,77,"Latimer County, Oklahoma",39205
23980,OK,40,79,"Le Flore County, Oklahoma",36490
23981,OK,40,81,"Lincoln County, Oklahoma",45149
23982,OK,40,83,"Logan County, Oklahoma",55299
23983,OK,40,85,"Love County, Oklahoma",44549
23984,OK,40,87,"McClain County, Oklahoma",56088
23985,OK,40,89,"McCurtain County, Oklahoma",32324
23986,OK,40,91,"McIntosh County, Oklahoma",36011
23987,OK,40,93,"Major County, Oklahoma",51571
23988,OK,40,95,"Marshall County, Oklahoma",40475
23989,OK,40,97,"Mayes County, Oklahoma",42071
23990,OK,40,99,"Murray County, Oklahoma",47077
23991,OK,40,101,"Muskogee County, Oklahoma",39984
23992,OK,40,103,"Noble County, Oklahoma",48285
23993,OK,40,105,"Nowata County, Oklahoma",39875
23994,OK,40,107,"Okfuskee County, Oklahoma",36216
23995,OK,40,109,"Oklahoma County, Oklahoma",47437
23996,OK,40,111,"Okmulgee County, Oklahoma",38843
23997,OK,40,113,"Osage County, Oklahoma",45443
23998,OK,40,115,"Ottawa County, Oklahoma",36347
23999,OK,40,117,"Pawnee County, Oklahoma",45765
24000,OK,40,119,"Payne County, Oklahoma",37667
24001,OK,40,121,"Pittsburg County, Oklahoma",42576
24002,OK,40,123,"Pontotoc County, Oklahoma",43261
